route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
301,SAB,301_1_1660,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1662,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1664,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1666,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1668,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1670,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1672,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1674,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1676,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1678,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1680,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1682,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1684,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1686,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1688,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1690,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1692,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1694,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1696,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1698,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1700,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1702,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1704,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1706,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1708,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1710,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1712,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1714,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1716,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1718,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1720,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1722,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1724,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1726,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1728,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1730,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1732,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1734,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1736,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1738,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1740,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1742,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1744,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1746,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1748,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1750,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1752,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1754,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1756,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1758,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1760,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1762,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1764,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1766,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1768,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1770,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1772,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1774,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1776,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1778,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1780,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1782,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1784,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1786,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1788,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1790,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1792,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1794,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1796,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1798,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1800,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1802,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1804,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1806,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1808,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1810,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1812,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1814,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1816,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1818,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1820,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1822,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1824,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1826,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1828,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1830,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1832,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1834,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1836,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1838,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1840,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1842,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1844,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1846,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1848,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1850,Ruta 301 - Sur,1,301_206
301,SAB,301_1_1852,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1854,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1856,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1858,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1860,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1862,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1864,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1866,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1868,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1870,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1872,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1874,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1876,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1878,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1880,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1882,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1884,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1886,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1888,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1890,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1892,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1894,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1896,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1898,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1900,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1902,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1904,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1906,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1908,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1910,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1912,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1914,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1916,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1918,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1920,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1922,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1924,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1926,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1928,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1930,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1932,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1934,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1936,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1938,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1940,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1942,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1944,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1946,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1948,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1950,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1952,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1954,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1956,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1958,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1960,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1962,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1964,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1966,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1968,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1970,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1972,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1974,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1976,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1978,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1980,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1982,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1984,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1986,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1988,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1990,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1992,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1994,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1996,Ruta 301 - Sur,1,301_206
301,DOM,301_1_1998,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2000,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2002,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2004,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2006,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2008,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2010,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2012,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2014,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2016,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2018,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2020,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2022,Ruta 301 - Sur,1,301_206
301,DOM,301_1_2024,Ruta 301 - Sur,1,301_206
